point_id  x_coordinate  y_coordinate height
10025362   153454.0399   649100.3073  97.4578
10025363   105824.5174   272178.9929  22.3522
10025364    91140.4588   806494.5865  15.2894
10025365    52627.3644   787677.7483  48.8197
10025366   243913.8618   378274.0477 157.9278
10025367   213526.0462   711739.2874 -16.6225
10025368   272345.9571   479533.4671 167.4473
10025369   172682.2025   446748.6447  -6.8580
10025370    61107.3763   618536.2218 170.6364
10025371   209057.4863   813215.6097 -37.8700
10025372   235945.7870   341647.4402 179.4450
10025373   282574.0221   849480.0837  76.4352
10025374   -24985.9963   745212.7364 295.5656
10025375   131118.4511   747521.1077 122.1820
10025376    64969.3679   702202.5026 325.1685
10025377   153672.3934   235133.9117  54.1078
10025378     8414.5060   326281.8539 253.0661
10025379   264892.2565   629936.5576 200.1958
10025380   228867.4520   874237.9103 -14.2705
10025381   -61015.3316   254189.1899  66.6899
10025382    25587.5870   664203.9575 340.9680
10025383    89246.9536   391278.3323   9.5206
10025384   135628.8337   456023.2967 378.4159
10025385   278657.9201   397908.6846 363.5757
10025386   149873.4014   410611.4270 246.4738
10025387    35325.1957   442868.0614  56.8692
10025388   312854.2098   427188.7996  39.1853
10025389   301449.7860   725023.8254 239.4504
10025390   249652.6356   271645.9666 187.9869
10025391   -24619.9665   262619.8043  15.8602
10025392   338942.4708   250445.5426 303.7378
10025393   -60695.3381   690388.1024 119.7076
10025394    69651.0033   883780.4344 264.4126
10025395   180187.5807   640415.8417 161.0275
10025396      661.1961   852321.8693 434.5155
10025397   234377.5993   443515.8893 399.1214
10025398   282882.5922   791929.7477 178.7275
10025399   -28196.7219   375925.1792 285.0418
10025400   293257.1384   314829.5092 426.5959
10025401   264261.3311   565494.7394 433.9879
10025402   -18032.7307   820415.3364 139.2906
10025403    -5245.2308   821744.6365 292.2548
10025404   185087.2208   795382.9571 333.8557
10025405   162582.2275   312054.5032 213.9944
10025406   286722.9202   662494.3084 143.8317
10025407     1085.8791   548136.5581 178.6203
10025408   198782.5313   768195.0753 427.9814
10025409   144212.0122   778982.9737 116.2644
10025410    75030.7185   374332.8466 163.7867
10025411   256449.1823   634360.9987 242.2858
10025412   -69665.2017   238625.3755  -9.1422
10025413   162785.8468   573201.3625 234.2547
10025414    36180.4813   256631.4396 232.3711
10025415   -54493.5293   446745.3265 420.4865
10025416   286725.5843   589637.5793 301.1058
10025417   -44743.6638   771039.5216 123.9526
10025418   -25093.1677   409494.4315 421.9738
10025419   243123.3806   681636.7483 318.0263
10025420   144620.6869   713660.3554 277.7777
10025421   245368.5667   443806.9291 -63.7652
10025422   235645.5544   804403.9445 264.4845
10025423   120021.2422   632256.3295  -2.7567
10025424   291599.7262   252232.1480 -27.3988
10025425   -13631.2648   556402.0132 323.0053
10025426    12959.7735   635659.4060 322.9930
10025427   274137.4758   829842.9938 151.9799
10025428   -33909.3730   408942.5077 357.9307
10025429    -8491.5395   530640.0619  46.8110
10025430   293063.0727   660786.1309 179.4178
10025431   180980.3210   705876.9739 440.6622
10025432   126311.2547   820565.5666 202.1558
10025433   259440.4233   432379.9950 -82.9773
10025434   -14097.8642   330975.3300   4.4307
10025435   139498.8278   821373.0675 127.0668
10025436   198464.2976   269849.0446 405.2738
10025437      491.8888   674299.1009 386.1251
10025438   -21238.4911   594977.8521 348.6044
10025439   190169.1222   802940.2335  -3.4200
10025440    99940.4317   485919.9402 389.4532
10025441   -72371.4523   414551.8360 -72.7638
10025442    70700.4985   541895.2021 -13.5210
10025443   133731.8204   261982.6557 209.3797
10025444   -46608.9801   665663.8470 427.4336
10025445   277224.8951   614998.9367 390.7146
10025446   -29768.7059   425232.6286 359.2751
10025447    -6858.7467   667375.9441  24.4038
10025448   305258.8282   437431.4265  21.0185
10025449   256879.5494   630129.6823 -63.5791
10025450    55340.5890   410734.1837 292.9489
10025451   188245.2418   538977.0024 -71.7246
10025452    -6759.4078   303433.9142 326.2895
10025453    31799.6022   522534.2224 212.4518
10025454   292283.3754   792347.4274 203.9224
10025455   -44669.2640   752898.5280 447.4873
10025456   222296.6670   743876.0131 233.0963
10025457     8929.8419   679547.2278 -10.0003
10025458   254096.6766   433732.8731 184.1184
10025459   202460.9824   841283.4134  24.9157
10025460    48378.7174   443353.8752 422.1949
10025461     2902.2679   727473.9064 315.6743
10025462   165285.2969   741171.9692 156.9469
10025463    53682.6169   402317.6562 379.5074
10025464   284449.0055   723467.2316 360.1496
10025465   297475.3289   796665.3469  17.2696
10025466   -63875.2000   740698.1908 293.9126
10025467   -23576.1803   730859.8737 133.9742
10025468    52014.8123   321371.0245 296.3284
10025469   189895.8354   280264.1728  84.0128
10025470   -35460.5259   243665.3006  49.3352
10025471   226594.9836   358162.0914 161.8260
10025472   -22437.5983   715005.2070  44.0982
10025473   -68349.7658   238680.0645 -54.5900
10025474   119108.4873   365659.0949 441.2670
10025475   319359.6605   674860.1156 335.6478
10025476   148230.8087   239882.9434  32.6218
10025477    82804.8159   347079.8779 -79.7089
10025478    84036.3411   355731.7643 448.6858
10025479    28639.7735   530892.3880 171.7613
10025480   155867.9660   801130.6207  -4.3176
10025481    93199.6936   726125.2078 314.7703
10025482    58526.2971   634895.8296 241.1705
10025483   -12659.7916   504094.8595 -83.3160
10025484   123590.0030   681033.1592 194.9877
10025485   241299.6129   842565.5425 310.7797
10025486   124022.4210   881909.9709 333.5286
10025487   101081.1976   324379.6914 189.4659
10025488    84360.9527   514463.0202 246.0630
10025489   255727.1781   773877.9045 436.1416
10025490   253625.8334   377282.5074 -88.2419
10025491   201942.8681   707771.1351 -32.0317
10025492   166726.3320   329855.4287 -19.9906
10025493   301883.9318   308224.6485 243.8059
10025494   -45053.4741   267027.1229 259.0907
10025495   235039.8856   617902.6873 142.5490
10025496    43656.4700   308580.7652 353.5019
10025497    90674.1509   722574.3326 -45.9032
10025498   125801.4486   346240.7755  50.1389
10025499   116972.0113   740492.3255 315.6412
10025500   280064.9555   381302.6041 324.0227
10025501   -67828.2473   250319.6587 126.5469
10025502   -73514.5788   342067.5282 133.0003
10025503   195567.9925   482262.0532 375.1756
10025504    91039.4067   464089.4912 -70.9457
10025505   -69241.3314   512257.1066 146.5713
10025506    24212.9972   794195.6426 115.1151
10025507   -43835.2459   313985.8999 190.6648
10025508    18511.5341   682127.2928 -32.4114
10025509   -46200.6950   448421.1415  44.8117
10025510   -38212.9986   835266.4742   9.6921
10025511   126598.7589   828016.1922 250.3305
10025512    53468.2302   657489.1276 210.6629
10025513   332232.8375   243523.8013 272.1825
10025514   -43768.0715   869472.3517 333.1811
10025515    33712.8488   576039.3893  79.0421
10025516    49604.2474   249651.1846 175.6536
10025517     9521.0069   450657.4247 214.5193
10025518    59233.7726   682335.7643 291.4641
10025519   317150.9707   867442.4966 450.7675
10025520   244575.9345   268025.7527 428.4066
10025521   -48100.1932   813734.2449 223.8153
10025522   268727.4622   420079.7704 267.7283
10025523    88395.0972   258376.6638 235.7070
10025524   122955.2511   365238.2424 109.8780
10025525   117991.3193   538494.6121 268.0559
10025526    78452.5220   543165.5367 249.4433
10025527     2246.4303   892146.9019 148.6021
10025528   264454.4950   286270.6208 -73.1979
10025529   214646.2130   311172.6390   0.5897
10025530    58826.3368   827266.7018  46.2084
10025531   302680.9147   857304.9516 316.1124
10025532   271785.3591   812639.3345 165.2954
10025533   109826.4196   859236.0950 138.4851
10025534   265096.3284   321635.4232 -26.2421
10025535   114651.2264   699470.2265 -41.1593
10025536   110273.3294   766492.6432 -51.3586
10025537   -34862.5570   865358.6909  53.2604
10025538   -49947.9087   423225.6177 159.9150
10025539   288348.1829   762436.2237 315.7639
10025540   121585.7319   561564.2588  88.0242
10025541    19731.6094   394144.7061 242.7137
10025542   197546.2497   585517.5318  23.3095
10025543   156244.2177   878467.1213  57.0060
10025544    24365.4922   405453.6545  73.7582
10025545   -11178.8683   579347.7814 381.1653
10025546   141778.1486   423616.2330 -22.3174
10025547   -86712.7422   252889.2925 153.7311
10025548   255531.7480   545999.6890  94.3657
10025549    65979.5714   800607.9418 187.1787
10025550    51874.1292   463268.6431  84.9723
10025551   -41245.0755   287408.2178 282.3044
10025552   317011.2394   579433.7275  -6.3347
10025553   282450.7522   613331.1717 347.6332
10025554    45347.6015   712191.8606 320.9321
10025555   111253.5996   884408.0936 155.1665
10025556   187320.5133   528216.1323 298.9365
10025557   314089.5512   327124.7005  85.5470
10025558   259651.9006   640561.5746 383.2504
10025559   290680.9652   735550.8700  28.0207
10025560   287013.3473   490755.8776 153.2352
10025561   253603.4648   258986.4309 378.2310
10025562   104729.4670   585726.5127 407.2556
10025563    11372.3418   346421.1633 232.1833
10025564   189225.1659   224450.6871  -3.0860
10025565   -46641.7390   681343.1574  44.5098
10025566     9916.4961   502735.0454 -47.1531
10025567   238929.9649   489966.1539 338.3050
10025568   270450.3442   561979.6476 411.5491
10025569   166856.9481   346391.7072 -14.2510
10025570   239064.8299   404256.7124 436.4594
10025571   136763.4134   322812.8755 148.0557
10025572   -46970.4851   629745.3431  49.6820
10025573   317830.5866   506855.1335  76.6718
10025574    14937.1502   866719.8273 182.4837
10025575   225854.1675   583354.2642 206.2218
10025576      776.9291   263588.4396   1.7054
10025577   179650.1550   601064.8530 443.5773
10025578    -7290.4475   787188.9236 433.0677
10025579    -5486.4701   867156.5017 130.9631
10025580    88645.2747   290497.6980 119.2159
10025581    80563.1270   543930.6922 -82.4303
10025582   -26218.2934   871514.8940 148.1989
10025583    83226.5527   411263.5205 201.4728
10025584   -29762.6951   533318.0170 321.4932
10025585    82718.1394   463779.1087 372.6360
10025586    90965.2471   500489.0071 281.3753
10025587   332390.8635   481228.8286 232.6111
10025588   226145.9186   512279.4967 268.2868
10025589   309491.2270   448323.9405 103.4483
10025590   239588.1018   388596.4105 450.4547
10025591   -52249.5600   594477.3996 248.0023
10025592   308337.5494   248812.7490 -29.5408
10025593   250539.0950   236976.6471  53.5527
10025594   125982.3502   672328.4196 404.0230
10025595   207543.9406   413254.1306 313.2625
10025596   -17870.9003   599241.4837 385.4233
10025597    -6395.4133   425441.3209 395.4193
10025598   303094.5232   844475.8554 335.8961
10025599   109779.2404   771387.7858 403.9608
10025600   231370.3765   634605.2492 248.2473
10025601   222410.2347   622798.9863 223.1603
10025602    58187.4060   738588.6695 -24.7203
10025603   185534.4281   334455.0749 332.1496
10025604   171536.1867   553239.5731  62.4248
10025605    94445.6179   317177.1213 372.7928
10025606   203614.2460   708694.5867 202.6478
10025607   259998.1840   308624.2996 246.6371
10025608   101831.2252   613652.2526 411.5129
10025609   -45889.4456   650919.3965 156.7162
10025610    44503.6239   854488.8324 413.7315
10025611    -5626.3838   286430.9661 115.8289
10025612   102099.4629   367287.8810 -37.9061
10025613   155581.3188   683326.1009 368.9899
10025614    81700.6267   639943.9708 250.7010
10025615   108562.8989   625777.9265 292.7077
10025616   135886.9435   320825.8822 278.1747
10025617   332819.6227   326482.6369 429.1642
10025618   162148.9499   329041.8845 395.7178
10025619    66372.4023   782485.8045 -41.6590
10025620   282113.6819   244796.1235   5.4092
10025621   130981.5000   704434.9296  69.9984
10025622    74810.1003   876215.9134 280.8292
10025623   283960.8772   622525.6724  71.9205
10025624    32774.8949   723893.0395 -81.9116
10025625   280387.3583   259697.2039 -70.9641
10025626   309305.3553   380292.7837 118.0974
10025627   255249.0648   777326.4408 132.4519
10025628    27372.2789   501658.8088 426.1717
10025629   298661.4499   888780.2637  65.2672
10025630   -14583.1338   344014.4184 -15.4677
10025631   148810.3390   370511.9499 333.6772
10025632   178670.2098   702113.8177 144.0591
10025633   267923.3737   388949.1195 334.1470
10025634    87980.6335   675683.0655 174.4561
10025635   -18771.5892   647073.8165 298.5857
10025636   224534.2047   553733.6270 438.8138
10025637   109450.1343   860711.4452 431.7128
10025638   194040.1310   408786.0433 -90.6259
10025639    37520.6688   816119.8987 129.4129
10025640   275460.3266   381464.3266 135.6468
10025641   101850.9162   555455.7670 -91.0351
10025642   129057.9372   643212.0591 422.9421
10025643   218277.2161   304428.9489 199.0203
10025644   -16984.8246   427684.2630 122.7716
10025645   316961.3423   274893.9460 167.1894
10025646   169329.4347   792406.0047 -76.1955
10025647   139776.5303   298824.2569 271.2599
10025648    74042.9432   539587.8880  52.4658
10025649   202515.6191   609903.9556 123.4710
10025650   271445.2496   852051.2485 177.8777
10025651   269855.6018   846313.7096 330.2194
10025652      833.2768   627023.9960  -1.6555
10025653   267350.1918   709282.8283 302.6415
10025654    59965.4084   372757.9472 -71.2948
10025655    26770.1875   296969.2156 -14.4843
10025656    -8854.8561   584420.9622 262.5351
10025657    37429.7938   502955.2689  71.9499
10025658     7994.3969   815929.0320 -30.4983
10025659   167632.8938   519288.3673 366.1670
10025660   291479.7164   292921.4204  48.3765
10025661    13785.8612   354113.3369 409.7226
10025662   290888.3394   289111.9154  42.7468
10025663   205593.0983   818394.2144 398.6258
10025664   248575.7614   483114.8663 -12.1842
10025665   236328.0563   780654.6526 361.2049
10025666    19504.4497   801512.5774 416.5549
10025667   -70306.6959   243341.7034 301.1783
10025668   257257.0602   448878.7852 188.4976
10025669    97765.8276   603951.3432 -19.8862
10025670   311614.9333   329864.1444  13.7713
10025671    53876.9896   767247.0071 143.2426
10025672   148501.4700   785236.3659 415.3282
10025673   124780.6439   314722.5869 205.7505
10025674   209389.2597   271541.9705 -76.9477
10025675   -20914.3399   651648.2749 190.8364
10025676    -9462.2947   298846.3461 -79.0235
10025677   285267.1324   346821.1081 290.0566
10025678   256204.4059   859412.9450  43.4424
10025679   209464.9246   745571.3037   2.1632
10025680    37451.4681   377182.1508 316.0826
10025681    56325.4952   763014.9948  33.5782
10025682   -70674.1157   534579.8603 309.2056
10025683   -56614.5634   485134.7245 269.4881
10025684   330139.6059   356707.9737 177.1408
10025685   165124.0406   637080.7104 170.9683
